4.100000000000000533e+00 8.991994728427057937e-03 -1.872587538942881158e-01 -2.688335598078524236e-02 -9.208090627816320484e-02 -7.517072567481064560e-02 -7.126377722790074032e-02 -7.678060136954327486e-02 -7.666841663612605773e-02 -7.685099128289187009e-02
4.200000000000000178e+00 -1.624748803112875950e-01 -1.242903487219316067e-01 -1.348874051284007503e-01 -8.256370605498375426e-02 -1.190308414180616670e-01 -1.122866709925446488e-01 -1.181285690224504609e-01 -1.153058718797555365e-01 -1.141013533992627088e-01
4.299999999999999822e+00 -1.762773884860630857e-01 -1.121452180737378540e-01 -1.263643912803113500e-01 -1.392655649623464609e-01 -1.595626835245930464e-01 -1.632131370624662070e-01 -1.560988354865791572e-01 -1.600124319728843669e-01 -1.575339253358221947e-01
4.400000000000000355e+00 -1.310790094922004156e-01 -1.743506429460230378e-01 -2.323731417708981284e-01 -1.888096742669448658e-01 -1.751265509259365416e-01 -1.984700834903610212e-01 -2.018811324373413207e-01 -2.014649918702762221e-01 -1.983029013046133382e-01
4.500000000000000000e+00 -1.795258927794134984e-01 -2.732876740316840802e-01 -2.291404941957491115e-01 -2.676654440186573281e-01 -2.388159243549138888e-01 -2.464248524526376494e-01 -2.406415932243571865e-01 -2.443434988453785373e-01 -2.461005071968120905e-01
4.600000000000000533e+00 -2.633598059344351427e-01 -3.152415135923502532e-01 -2.855087744180268006e-01 -2.963574723817776757e-01 -2.854253179644783978e-01 -2.818016700754866211e-01 -2.875389396202855941e-01 -2.868573979498484916e-01 -2.900874659765287911e-01
4.700000000000000178e+00 -4.476300383246518688e-01 -3.124301366500127908e-01 -3.318351733848426410e-01 -3.600945885847907646e-01 -3.437967478056497828e-01 -3.425765528439740359e-01 -3.375283690478966259e-01 -3.335899307957743698e-01 -3.357101707664833512e-01
4.800000000000000711e+00 -4.538305666112745218e-01 -4.030118871779743706e-01 -3.657961187753733800e-01 -3.584661988888503958e-01 -3.860999970807452719e-01 -3.876838291094003575e-01 -3.810340174949905512e-01 -3.851943904466592628e-01 -3.828231706012363844e-01
4.900000000000000355e+00 -3.708988269123267290e-01 -5.067091210871081941e-01 -4.850389158389120103e-01 -4.194907725470876092e-01 -4.365000297728801604e-01 -4.292068441343082075e-01 -4.272210712161755852e-01 -4.301598599848034943e-01 -4.316436807287214461e-01
5.000000000000000000e+00 -4.886632357500599877e-01 -5.774559953441866789e-01 -4.627574006432174092e-01 -5.079201026392548002e-01 -4.866035629466282653e-01 -4.755301858748559596e-01 -4.787983912405431308e-01 -4.740351257672681951e-01 -4.756529800451244072e-01
5.100000000000000533e+00 -5.539152658453428968e-01 -5.201334859153677881e-01 -5.036947549139989544e-01 -5.032511719660037741e-01 -5.195669730637312300e-01 -5.183635055810171810e-01 -5.180515313632796381e-01 -5.211776558705163431e-01 -5.211228351699940253e-01
5.200000000000000178e+00 -6.389891050711473675e-01 -5.415849386129234500e-01 -5.675371397529538342e-01 -5.808265515703203707e-01 -5.726278162513083192e-01 -5.780344138353813443e-01 -5.675445272613451886e-01 -5.687060720057889318e-01 -5.695287295368053337e-01
5.300000000000000711e+00 -7.364462138044280959e-01 -5.662005344505891546e-01 -5.860000538867551345e-01 -6.370550501270738630e-01 -6.222596653049971005e-01 -6.191948900060132432e-01 -6.109972733879596163e-01 -6.126553419435326608e-01 -6.127352245404886766e-01
5.400000000000000355e+00 -6.139605316059331130e-01 -6.445699919267439126e-01 -6.871648716757872144e-01 -6.484513041109810638e-01 -6.611892175395197579e-01 -6.654462223317406666e-01 -6.563993982559505058e-01 -6.584898167057370300e-01 -6.574256532560998068e-01
5.500000000000000000e+00 -7.140708040025336434e-01 -6.756362756975937689e-01 -7.185436005553911265e-01 -6.716506802735060511e-01 -6.943811763589130548e-01 -7.055845519822084855e-01 -6.981835758278842619e-01 -7.048834598648718863e-01 -6.998579681177311551e-01
5.600000000000000533e+00 -7.950858637667546081e-01 -7.576302868198968588e-01 -7.279434534194759721e-01 -7.079932460960911556e-01 -7.438545488944586781e-01 -7.366401034139211657e-01 -7.456523050950625287e-01 -7.415648126089935399e-01 -7.417531619280509636e-01
5.700000000000000178e+00 -8.669089012880530909e-01 -8.105346327458635702e-01 -8.055674896469953161e-01 -7.985279162211889048e-01 -7.828278289389729583e-01 -7.834472090293639335e-01 -7.789208211473254151e-01 -7.810474085881419226e-01 -7.797337900593799276e-01
5.800000000000000711e+00 -8.092309744729696552e-01 -8.474953340962436688e-01 -7.860717902945779656e-01 -8.036194818470853152e-01 -8.043203764239942322e-01 -8.106643548329093285e-01 -8.148463172598389148e-01 -8.167743817036182685e-01 -8.176701371053380907e-01
5.900000000000000355e+00 -8.825206757901664645e-01 -8.033359338627964474e-01 -8.718834296160378194e-01 -8.819747552781757038e-01 -8.699138712783565097e-01 -8.524327926890282736e-01 -8.522754593858836714e-01 -8.504342557966863003e-01 -8.524271704825757690e-01
6.000000000000000000e+00 -7.637308584351236718e-01 -8.837790012929409578e-01 -8.445937125297838799e-01 -9.107532255403105736e-01 -8.944781019057969074e-01 -8.937394546161164799e-01 -8.833912479335783718e-01 -8.865486228271726166e-01 -8.843673149959635493e-01
6.100000000000000533e+00 -9.385209421735399848e-01 -9.233819879236918604e-01 -9.079514901380301151e-01 -9.381870886782457397e-01 -9.036396320116513170e-01 -9.159182669650345332e-01 -9.166735848153846344e-01 -9.147432978783326396e-01 -9.147056835156237575e-01
6.200000000000000178e+00 -6.705683446210366494e-01 -9.707852080373986503e-01 -9.296684997367572478e-01 -9.308115636751713717e-01 -9.435939010750872269e-01 -9.403956968985358600e-01 -9.441322726315143354e-01 -9.424659521279321606e-01 -9.418831446273725483e-01
6.300000000000000711e+00 -8.093696449510807689e-01 -9.274162806421913929e-01 -9.307458515653171949e-01 -9.753576737874924962e-01 -9.648673456802224768e-01 -9.639078271581887902e-01 -9.683291530233882893e-01 -9.657544327191827094e-01 -9.652063125352309259e-01
6.400000000000000355e+00 -8.049531599823323003e-01 -9.859150444817763592e-01 -1.029166465513108752e+00 -9.981642989793760856e-01 -9.694928687201205264e-01 -9.848008239613176285e-01 -9.863245887504789033e-01 -9.881655229708424804e-01 -9.866696699022077244e-01
6.500000000000000000e+00 -1.053796173452947293e+00 -1.056298665879924048e+00 -1.068368859873944920e+00 -1.015690975046147360e+00 -1.005734587406025504e+00 -1.004133031462412617e+00 -1.005955416967829752e+00 -1.004551012686811573e+00 -1.005604856767497779e+00
6.600000000000000533e+00 -9.772696156848419413e-01 -1.029032857265081979e+00 -1.012710351615099258e+00 -1.010606212353933220e+00 -1.042799664369132628e+00 -1.014241074262653086e+00 -1.025602700302339798e+00 -1.022653889934974636e+00 -1.021125403996841596e+00
6.700000000000000178e+00 -9.712570123225403584e-01 -9.644904349641101327e-01 -9.856843641231045616e-01 -1.018551372065483740e+00 -1.042604818538311440e+00 -1.042596371484427298e+00 -1.032758623719079782e+00 -1.034456044202227698e+00 -1.032013449326895982e+00
6.800000000000000711e+00 -8.941412037763089016e-01 -1.066283517952224758e+00 -1.047096519043340335e+00 -1.064074787187938798e+00 -1.055165060673619815e+00 -1.043741644427778503e+00 -1.043829171432939074e+00 -1.042572564879920005e+00 -1.043231153339828854e+00
6.900000000000000355e+00 -1.081098225078516606e+00 -9.886986567933463421e-01 -9.783354989814412317e-01 -1.083547690833925436e+00 -1.024915600321198994e+00 -1.048710222920491875e+00 -1.047314343020141925e+00 -1.048788517197882575e+00 -1.047935977693932985e+00
7.000000000000000000e+00 -1.099108835383578953e+00 -1.025640299704827285e+00 -1.020765122072162967e+00 -1.046549764021631024e+00 -1.043539020551177199e+00 -1.063542876975108298e+00 -1.051521490924536728e+00 -1.052608340142765719e+00 -1.052214761512733521e+00
7.100000000000000533e+00 -1.282569375304563053e+00 -1.048846361936798699e+00 -1.040525137299904923e+00 -1.048231234609370510e+00 -1.054648446223590552e+00 -1.053068070910398335e+00 -1.053867453824817391e+00 -1.050799174018399951e+00 -1.052217852174176960e+00
7.200000000000000178e+00 -1.077876654805833834e+00 -9.925242766568507236e-01 -1.041180215825955990e+00 -1.060287882886522093e+00 -1.040069692404121282e+00 -1.052314820754329805e+00 -1.051931971633218721e+00 -1.052345800683133659e+00 -1.050369604623199171e+00
7.300000000000000711e+00 -9.634293827556706935e-01 -1.089604414344694572e+00 -1.067120322394099485e+00 -1.030914040601070614e+00 -1.054358988407758879e+00 -1.034260459681418887e+00 -1.047597411406401280e+00 -1.044632474238970543e+00 -1.046255880919946257e+00
7.400000000000000355e+00 -9.806781101293479130e-01 -1.078709655109739263e+00 -1.013317820294726834e+00 -1.026221942312632196e+00 -1.023692949707617261e+00 -1.043217917129768191e+00 -1.040103400876146944e+00 -1.040779867416393500e+00 -1.038677111463562230e+00
7.500000000000000000e+00 -9.934452044475479138e-01 -1.009392570855573767e+00 -1.053884304586343079e+00 -1.014264762560217026e+00 -1.035856299540512282e+00 -1.025267098983146941e+00 -1.029645085777992630e+00 -1.030652293502422490e+00 -1.027958395258026680e+00
7.600000000000000533e+00 -9.428915841075200532e-01 -9.990399028622038990e-01 -1.017473603810507665e+00 -1.028219521768346523e+00 -1.023729814391723059e+00 -1.012516003963840561e+00 -1.020651743906624942e+00 -1.017357394219568389e+00 -1.019835023113878858e+00
7.700000000000000178e+00 -1.009081651649320177e+00 -9.487662179545980345e-01 -1.043367893123812618e+00 -1.001738711337274657e+00 -9.893830978269676502e-01 -1.004799287356621162e+00 -1.000618417576313979e+00 -1.005398537452673047e+00 -1.005691685607567498e+00
7.800000000000000711e+00 -9.955027346370016739e-01 -9.080268859227026423e-01 -9.785013175539344354e-01 -9.737301785426473177e-01 -9.894861608660362462e-01 -9.962112828476381576e-01 -9.911639049589741068e-01 -9.905332412389989960e-01 -9.912316279995078139e-01
7.900000000000000355e+00 -9.235759866654951189e-01 -1.017058067293296286e+00 -9.765518424540177156e-01 -9.912887738877790289e-01 -9.810341318748486694e-01 -9.736026131297402797e-01 -9.740976885819274678e-01 -9.762384998573849781e-01 -9.742034089882650738e-01
8.000000000000000000e+00 -1.002350956426302009e+00 -1.008991621394491833e+00 -9.225257891662076437e-01 -9.278443152619272327e-01 -9.587526753136015323e-01 -9.667712836269084509e-01 -9.590718222705960638e-01 -9.556857858033893649e-01 -9.573849361624486853e-01
8.099999999999999645e+00 -8.842049372216150838e-01 -9.470911127759605863e-01 -9.365240738308455715e-01 -9.359765060796138014e-01 -9.146253577725447226e-01 -9.442859499580152915e-01 -9.407076879564837402e-01 -9.404781811372581179e-01 -9.405290379136642676e-01
8.200000000000001066e+00 -9.412173512370853867e-01 -9.416954508921592248e-01 -9.316780996717043406e-01 -9.153485565324905870e-01 -9.243293049246485982e-01 -9.198625916759700649e-01 -9.194258914373751868e-01 -9.244304733734837187e-01 -9.254308172417806677e-01
8.300000000000000711e+00 -1.006928769038472726e+00 -8.825599656293031670e-01 -9.687308471633433449e-01 -9.115067433517752837e-01 -8.930123005442839323e-01 -9.003779403285135929e-01 -9.071908210492318769e-01 -9.057396644175204070e-01 -9.044050660445412948e-01
8.400000000000000355e+00 -9.834360817322711501e-01 -8.803109229086742982e-01 -8.769197159487168713e-01 -8.885771971696366789e-01 -8.967533430761315261e-01 -8.935275361507688530e-01 -8.905819074368512833e-01 -8.850854856635765877e-01 -8.872315637024844603e-01
8.500000000000000000e+00 -9.520655305161959125e-01 -8.962259604529192458e-01 -8.780477577370825459e-01 -8.753275570442488052e-01 -8.601378215779441616e-01 -8.659368948758641160e-01 -8.753105775987898296e-01 -8.684258701876164110e-01 -8.697932780602718461e-01
8.599999999999999645e+00 -8.293540455889601981e-01 -8.290623117509504647e-01 -8.169024067682499890e-01 -8.524498490593459543e-01 -8.583227519946017292e-01 -8.490148575636475847e-01 -8.540588654319067885e-01 -8.527306495633034666e-01 -8.529796387307454486e-01
8.700000000000001066e+00 -9.511745390333528061e-01 -8.671771445930328559e-01 -7.743991481292440415e-01 -8.137544409703081350e-01 -8.360133232930299085e-01 -8.281310253762369511e-01 -8.353199550525738371e-01 -8.359209862331533625e-01 -8.349066931985169582e-01
8.800000000000000711e+00 -7.026675096364171091e-01 -7.519829347266637765e-01 -8.104056258009476599e-01 -8.196894413905339016e-01 -8.213355181891687229e-01 -8.185673421722388099e-01 -8.222657883336652596e-01 -8.194214152108335592e-01 -8.187379024813330464e-01
8.900000000000000355e+00 -8.690994099847330068e-01 -8.052564240080818392e-01 -7.653878527497864903e-01 -7.696241314847602766e-01 -8.083400735609310717e-01 -8.098902265030220038e-01 -8.085713064024534491e-01 -8.081254875754040334e-01 -8.070520158356960794e-01
9.000000000000000000e+00 -7.358905502006645172e-01 -8.298857564676415111e-01 -7.816891433246795362e-01 -7.998736774747181588e-01 -7.791601592065378057e-01 -7.944457132402785726e-01 -7.962483875242202247e-01 -7.909515710472716510e-01 -7.920025287408920533e-01
9.099999999999999645e+00 -8.364467732856136761e-01 -8.376703397897312664e-01 -7.682806038194196496e-01 -7.554469620459499657e-01 -7.858779510940603341e-01 -7.782715314464048184e-01 -7.833198237906295880e-01 -7.850299834620561024e-01 -7.810030453549797747e-01
9.200000000000001066e+00 -7.263444953623272582e-01 -7.357105783289048517e-01 -7.067879261817350267e-01 -7.770735520519027606e-01 -7.733371549130495515e-01 -7.709792593195224919e-01 -7.765826101170038021e-01 -7.743947882023910489e-01 -7.720731136254508353e-01
9.300000000000000711e+00 -6.474327943605517888e-01 -8.044220633448773139e-01 -7.952486435693791877e-01 -7.519244434716675363e-01 -7.686732089994954276e-01 -7.659495527462469866e-01 -7.690996950151589573e-01 -7.693796368008686271e-01 -7.655582736817461154e-01
9.400000000000000355e+00 -5.767162985155370736e-01 -7.897175056643336299e-01 -7.593052320963790125e-01 -7.355628934975738664e-01 -7.611363283527476931e-01 -7.590120689519073149e-01 -7.641967978221307911e-01 -7.612362735797768565e-01 -7.610277693251404907e-01
9.500000000000000000e+00 -8.726083543730316361e-01 -8.384198784516447844e-01 -7.653321165059118192e-01 -7.688208210039955137e-01 -7.528612666874849868e-01 -7.479696929582553278e-01 -7.602075999477654333e-01 -7.578397148132147709e-01 -7.581163331008827777e-01
9.600000000000001421e+00 -6.759126862787278034e-01 -6.988639348121253869e-01 -7.676469392002427394e-01 -7.656729420064800617e-01 -7.553521383335403128e-01 -7.604169383172056929e-01 -7.609882568997099472e-01 -7.608049532150649163e-01 -7.586365880199088529e-01
9.700000000000001066e+00 -7.654857674417864244e-01 -7.333114992461921000e-01 -7.416895135268499750e-01 -7.706182394469505148e-01 -7.691500948465411769e-01 -7.600968564415372386e-01 -7.599324883745145476e-01 -7.622192793991005022e-01 -7.594211245000751509e-01
9.800000000000000711e+00 -9.099118662239901179e-01 -8.041948556993450126e-01 -7.739547415024948807e-01 -7.665470429158184329e-01 -7.743902337709471784e-01 -7.654743025203678553e-01 -7.640014116822074763e-01 -7.651931874845637749e-01 -7.636608651321382668e-01
9.900000000000000355e+00 -8.236834887832724661e-01 -7.916016059125039472e-01 -7.455285913878809678e-01 -8.013784324495991651e-01 -7.478703412799487804e-01 -7.826490173103459735e-01 -7.721039374075907569e-01 -7.732546138788409795e-01 -7.708844631639358846e-01
1.000000000000000000e+01 -8.020973435913700822e-01 -7.780970337454804486e-01 -7.686683467743051779e-01 -7.745818159283882620e-01 -7.931390879099494695e-01 -7.764281665974911428e-01 -7.829611696215775796e-01 -7.822420833675616247e-01 -7.836720852505328905e-01
